#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.60862e+00	    0.00000e+00	    7.56949e-05	    3.71549e-21	   -7.85563e-05	   -7.56819e-21	    2.14944e-14	   -1.00121e-20	   -1.58160e-04	   -8.85857e-21
    1.65598e+00	    0.00000e+00	    5.47743e-05	    2.61745e-21	   -6.07180e-05	   -9.57559e-21	    1.34908e-13	   -1.09327e-20	   -1.17721e-04	   -5.01389e-21
    1.70541e+00	    0.00000e+00	    3.90607e-05	    2.03366e-21	   -4.62755e-05	   -6.90311e-21	    2.86819e-12	   -6.76621e-21	   -8.63851e-05	   -4.28059e-21
    1.75707e+00	    0.00000e+00	    2.74213e-05	    1.71656e-21	   -3.47412e-05	   -5.02236e-21	    3.99155e-21	   -4.89731e-21	   -6.24298e-05	   -3.91306e-21
    1.81113e+00	    0.00000e+00	    1.89274e-05	    1.11163e-21	   -2.56629e-05	   -3.35621e-21	    1.73786e-12	   -3.24041e-21	   -4.43817e-05	   -2.29627e-21
    1.86778e+00	    0.00000e+00	    1.28278e-05	    5.98294e-22	   -1.86281e-05	   -1.84244e-21	    2.32840e-21	   -2.49842e-21	   -3.09949e-05	   -1.55546e-21
    1.92723e+00	    0.00000e+00	    8.52395e-06	    3.73538e-22	   -1.32692e-05	   -1.44692e-21	   -1.34962e-12	   -1.54499e-21	   -2.12342e-05	   -9.61046e-22
    1.98972e+00	    0.00000e+00	    5.54402e-06	    3.15635e-22	   -9.26055e-06	   -1.07667e-21	    2.82735e-21	   -1.47712e-21	   -1.42472e-05	   -8.08974e-22
    2.05551e+00	    0.00000e+00	    3.52298e-06	    1.28318e-22	   -6.32115e-06	   -8.59558e-22	    6.65258e-22	   -1.16115e-21	   -9.34529e-06	   -5.10747e-22
    2.12489e+00	    0.00000e+00	    2.18271e-06	    7.73356e-23	   -4.21177e-06	   -5.00014e-22	    1.66315e-22	   -6.20698e-22	   -5.98063e-06	   -3.96564e-22
    2.19820e+00	    0.00000e+00	    1.31549e-06	    6.85467e-23	   -2.73336e-06	   -2.73370e-22	    4.15786e-22	   -2.43635e-22	   -3.72579e-06	   -1.35183e-22
    2.27578e+00	    0.00000e+00	    7.69191e-07	    4.14597e-23	   -1.72342e-06	   -2.07280e-22	    3.32629e-22	   -2.11502e-22	   -2.25362e-06	   -1.34290e-22
    2.35807e+00	    0.00000e+00	    4.35087e-07	    1.90776e-23	   -1.05280e-06	   -1.33913e-22	    1.66315e-22	   -1.61010e-22	   -1.31978e-06	   -7.50742e-23
    2.44554e+00	    0.00000e+00	    2.37284e-07	    1.36415e-23	   -6.21115e-07	   -7.06157e-23	    1.14341e-22	   -6.26006e-23	   -7.45869e-07	   -3.87882e-23
    2.53871e+00	    0.00000e+00	    1.24295e-07	    5.92467e-24	   -3.52598e-07	   -3.91181e-23	    3.11840e-23	   -4.15454e-23	   -4.05262e-07	   -1.89620e-23
    2.63821e+00	    0.00000e+00	    6.22655e-08	    2.68458e-24	   -1.91806e-07	   -2.04772e-23	    3.11840e-23	   -2.90983e-23	   -2.10805e-07	   -9.95122e-24
    2.74473e+00	    0.00000e+00	    2.96833e-08	    1.88938e-24	   -9.95063e-08	   -1.21423e-23	    1.55920e-23	   -1.23297e-23	   -1.04468e-07	   -4.73194e-24
    2.85909e+00	    0.00000e+00	    1.33880e-08	    6.91310e-25	   -4.89561e-08	   -5.85423e-24	    3.89800e-24	   -7.80754e-24	   -4.90420e-08	   -2.43561e-24
    2.98223e+00	    0.00000e+00	    5.67538e-09	    2.72884e-25	   -2.26968e-08	   -3.28712e-24	    5.84700e-24	   -2.78157e-24	   -2.16676e-08	   -1.06961e-24
    3.11524e+00	    0.00000e+00	    2.24367e-09	    9.91359e-26	   -9.84090e-09	   -1.24814e-24	    1.13692e-24	   -1.39019e-24	   -8.94077e-09	   -5.33376e-25
    3.25941e+00	    0.00000e+00	    8.19669e-10	    4.19532e-26	   -3.95529e-09	   -5.76597e-25	    3.24833e-25	   -5.01185e-25	   -3.41471e-09	   -2.23387e-25
    3.41626e+00	    0.00000e+00	    2.73766e-10	    1.43359e-26	   -1.45838e-09	   -1.10494e-25	    2.84229e-25	   -1.26038e-25	   -1.19441e-09	   -6.22846e-26
    3.58761e+00	    0.00000e+00	    8.25187e-11	    3.60201e-27	   -4.87126e-10	   -6.02472e-26	    9.13593e-26	   -5.04571e-26	   -3.77773e-10	   -1.79418e-26

    6.46257e-03	    3.23237e-02	    1.41069e+00	    9.37142e-05	    6.75692e-02	    3.86781e-06	   -1.09607e-04	    2.57833e-06	   -1.86497e-02	    3.78165e-05
    1.93899e-02	    3.23237e-02	    1.39739e+00	    4.44625e-04	    6.69381e-02	    3.41955e-05	   -1.08209e-04	    2.27954e-05	   -2.54310e-02	    2.33384e-04
    3.23237e-02	    3.23237e-02	    1.37340e+00	    1.18910e-03	    6.57084e-02	    9.17345e-05	   -1.05514e-04	    6.11527e-05	   -3.77249e-02	    5.96373e-04
    4.52683e-02	    3.23237e-02	    1.33903e+00	    2.20636e-03	    6.39397e-02	    1.70981e-04	   -1.01707e-04	    1.13979e-04	   -5.43783e-02	    1.03459e-03
    5.82280e-02	    3.23237e-02	    1.29594e+00	    3.40133e-03	    6.17106e-02	    2.65179e-04	   -9.70166e-05	    1.76775e-04	   -7.37082e-02	    1.46102e-03
    7.12073e-02	    3.23237e-02	    1.24597e+00	    4.67899e-03	    5.91083e-02	    3.67483e-04	   -9.16755e-05	    2.44975e-04	   -9.40481e-02	    1.80521e-03
    8.42105e-02	    3.23237e-02	    1.19096e+00	    5.95626e-03	    5.62210e-02	    4.71800e-04	   -8.58990e-05	    3.14520e-04	   -1.13975e-01	    2.02454e-03
    9.72420e-02	    3.23237e-02	    1.13263e+00	    7.16862e-03	    5.31312e-02	    5.73248e-04	   -7.98635e-05	    3.82150e-04	   -1.32422e-01	    2.10437e-03
    1.10306e-01	    3.23237e-02	    1.07245e+00	    8.27157e-03	    4.99121e-02	    6.68231e-04	   -7.37013e-05	    4.45470e-04	   -1.48692e-01	    2.05151e-03
    1.23408e-01	    3.23237e-02	    1.01166e+00	    9.23887e-03	    4.66260e-02	    7.54322e-04	   -6.75255e-05	    5.02865e-04	   -1.62415e-01	    1.88584e-03
    1.36552e-01	    3.23237e-02	    9.51232e-01	    1.00582e-02	    4.33246e-02	    8.30071e-04	   -6.13963e-05	    5.53363e-04	   -1.73471e-01	    1.63278e-03
    1.49741e-01	    3.23237e-02	    8.91919e-01	    1.07280e-02	    4.00495e-02	    8.94724e-04	   -5.53708e-05	    5.96464e-04	   -1.81917e-01	    1.31792e-03
    1.62983e-01	    3.23237e-02	    8.34279e-01	    1.12532e-02	    3.68337e-02	    9.48069e-04	   -4.94883e-05	    6.32025e-04	   -1.87920e-01	    9.64487e-04
    1.76280e-01	    3.23237e-02	    7.78704e-01	    1.16437e-02	    3.37027e-02	    9.90209e-04	   -4.37675e-05	    6.60122e-04	   -1.91708e-01	    5.91444e-04
    1.89637e-01	    3.23237e-02	    7.25460e-01	    1.19110e-02	    3.06763e-02	    1.02154e-03	   -3.82308e-05	    6.81008e-04	   -1.93537e-01	    2.14037e-04
    2.03061e-01	    3.23237e-02	    6.74709e-01	    1.20679e-02	    2.77687e-02	    1.04257e-03	   -3.28933e-05	    6.95027e-04	   -1.93663e-01	   -1.56535e-04
    2.16555e-01	    3.23237e-02	    6.26537e-01	    1.21273e-02	    2.49906e-02	    1.05390e-03	   -2.77764e-05	    7.02583e-04	   -1.92335e-01	   -5.12143e-04
    2.30125e-01	    3.23237e-02	    5.80971e-01	    1.21010e-02	    2.23493e-02	    1.05622e-03	   -2.28818e-05	    7.04125e-04	   -1.89781e-01	   -8.47236e-04
    2.43776e-01	    3.23237e-02	    5.37994e-01	    1.20008e-02	    1.98494e-02	    1.05021e-03	   -1.82237e-05	    7.00116e-04	   -1.86206e-01	   -1.15820e-03
    2.57513e-01	    3.23237e-02	    4.97558e-01	    1.18371e-02	    1.74935e-02	    1.03658e-03	   -1.38142e-05	    6.91030e-04	   -1.81795e-01	   -1.44298e-03
    2.71342e-01	    3.23237e-02	    4.59593e-01	    1.16194e-02	    1.52823e-02	    1.01606e-03	   -9.64836e-06	    6.77349e-04	   -1.76708e-01	   -1.70052e-03
    2.85268e-01	    3.23237e-02	    4.24014e-01	    1.13560e-02	    1.32154e-02	    9.89326e-04	   -5.74528e-06	    6.59529e-04	   -1.71086e-01	   -1.93059e-03
    2.99297e-01	    3.23237e-02	    3.90725e-01	    1.10551e-02	    1.12912e-02	    9.57105e-04	   -2.11276e-06	    6.38048e-04	   -1.65049e-01	   -2.13354e-03
    3.13435e-01	    3.23237e-02	    3.59625e-01	    1.07230e-02	    9.50705e-03	    9.20057e-04	    1.26610e-06	    6.13352e-04	   -1.58704e-01	   -2.31002e-03
    3.27689e-01	    3.23237e-02	    3.30610e-01	    1.03659e-02	    7.85978e-03	    8.78853e-04	    4.35115e-06	    5.85883e-04	   -1.52141e-01	   -2.46102e-03
    3.42063e-01	    3.23237e-02	    3.03573e-01	    9.98935e-03	    6.34551e-03	    8.34129e-04	    7.16747e-06	    5.56070e-04	   -1.45435e-01	   -2.58767e-03
    3.56565e-01	    3.23237e-02	    2.78411e-01	    9.59788e-03	    4.95991e-03	    7.86500e-04	    9.70641e-06	    5.24321e-04	   -1.38655e-01	   -2.69119e-03
    3.71202e-01	    3.23237e-02	    2.55021e-01	    9.19585e-03	    3.69829e-03	    7.36564e-04	    1.19601e-05	    4.91032e-04	   -1.31855e-01	   -2.77290e-03
