#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    4.52683e-02	    3.23237e-02	    5.48876e+00	    1.09681e-01	    2.14346e-01	    9.06050e-03	   -9.26087e-05	    6.04128e-03	    1.51556e+00	    5.25621e-02
    5.82280e-02	    3.23237e-02	    5.32490e+00	    1.07111e-01	    2.15066e-01	    8.84604e-03	   -1.72928e-04	    5.89831e-03	    1.45621e+00	    5.04659e-02
    7.12073e-02	    3.23237e-02	    5.12960e+00	    1.04327e-01	    2.12283e-01	    8.81772e-03	   -2.09681e-04	    5.87933e-03	    1.37774e+00	    4.84692e-02
    8.42105e-02	    3.23237e-02	    4.90974e+00	    1.01346e-01	    2.06101e-01	    8.92845e-03	   -2.05469e-04	    5.95292e-03	    1.28409e+00	    4.65988e-02
    9.72420e-02	    3.23237e-02	    4.67272e+00	    9.81301e-02	    1.97324e-01	    9.07927e-03	   -1.74085e-04	    6.05319e-03	    1.18120e+00	    4.47573e-02
    1.10306e-01	    3.23237e-02	    4.42559e+00	    9.46331e-02	    1.87010e-01	    9.16695e-03	   -1.32265e-04	    6.11141e-03	    1.07528e+00	    4.28020e-02
    1.23408e-01	    3.23237e-02	    4.17445e+00	    9.08420e-02	    1.76118e-01	    9.11870e-03	   -9.38787e-05	    6.07906e-03	    9.71537e-01	    4.06194e-02
    1.36552e-01	    3.23237e-02	    3.92419e+00	    8.67880e-02	    1.65321e-01	    8.90572e-03	   -6.70172e-05	    5.93697e-03	    8.73512e-01	    3.81656e-02
    1.49741e-01	    3.23237e-02	    3.67848e+00	    8.25400e-02	    1.54974e-01	    8.53807e-03	   -5.43537e-05	    5.69184e-03	    7.83076e-01	    3.54675e-02
    1.62983e-01	    3.23237e-02	    3.43987e+00	    7.81882e-02	    1.45182e-01	    8.05086e-03	   -5.44857e-05	    5.36707e-03	    7.00768e-01	    3.26023e-02
    1.76280e-01	    3.23237e-02	    3.21005e+00	    7.38268e-02	    1.35885e-01	    7.48871e-03	   -6.37650e-05	    4.99234e-03	    6.26251e-01	    2.96676e-02
    1.89637e-01	    3.23237e-02	    2.99003e+00	    6.95403e-02	    1.26952e-01	    6.89490e-03	   -7.78596e-05	    4.59653e-03	    5.58736e-01	    2.67587e-02
    2.03061e-01	    3.23237e-02	    2.78040e+00	    6.53960e-02	    1.18242e-01	    6.30418e-03	   -9.28529e-05	    4.20276e-03	    4.97291e-01	    2.39528e-02
    2.16555e-01	    3.23237e-02	    2.58139e+00	    6.14418e-02	    1.09641e-01	    5.74094e-03	   -1.05636e-04	    3.82729e-03	    4.41035e-01	    2.13047e-02
    2.30125e-01	    3.23237e-02	    2.39303e+00	    5.77066e-02	    1.01080e-01	    5.21937e-03	   -1.14234e-04	    3.47958e-03	    3.89233e-01	    1.88467e-02
    2.43776e-01	    3.23237e-02	    2.21522e+00	    5.42032e-02	    9.25382e-02	    4.74566e-03	   -1.17661e-04	    3.16378e-03	    3.41323e-01	    1.65932e-02
    2.57513e-01	    3.23237e-02	    2.04774e+00	    5.09323e-02	    8.40315e-02	    4.32025e-03	   -1.15828e-04	    2.88018e-03	    2.96907e-01	    1.45449e-02
    2.71342e-01	    3.23237e-02	    1.89034e+00	    4.78861e-02	    7.56055e-02	    3.93984e-03	   -1.09098e-04	    2.62654e-03	    2.55714e-01	    1.26944e-02
    2.85268e-01	    3.23237e-02	    1.74270e+00	    4.50504e-02	    6.73228e-02	    3.59940e-03	   -9.82368e-05	    2.39960e-03	    2.17570e-01	    1.10288e-02
    2.99297e-01	    3.23237e-02	    1.60447e+00	    4.24096e-02	    5.92523e-02	    3.29306e-03	   -8.43138e-05	    2.19535e-03	    1.82360e-01	    9.53279e-03
    3.13435e-01	    3.23237e-02	    1.47528e+00	    3.99450e-02	    5.14625e-02	    3.01517e-03	   -6.82979e-05	    2.01010e-03	    1.50004e-01	    8.19052e-03
    3.27689e-01	    3.23237e-02	    1.35476e+00	    3.76397e-02	    4.40155e-02	    2.76050e-03	   -5.10532e-05	    1.84033e-03	    1.20435e-01	    6.98626e-03
    3.42063e-01	    3.23237e-02	    1.24251e+00	    3.54769e-02	    3.69634e-02	    2.52462e-03	   -3.35338e-05	    1.68308e-03	    9.35862e-02	    5.90516e-03
    3.56565e-01	    3.23237e-02	    1.13812e+00	    3.34416e-02	    3.03470e-02	    2.30391e-03	   -1.63601e-05	    1.53595e-03	    6.93794e-02	    4.93380e-03
    3.71202e-01	    3.23237e-02	    1.04120e+00	    3.15204e-02	    2.41954e-02	    2.09542e-03	   -4.50219e-08	    1.39698e-03	    4.77248e-02	    4.05997e-03
    3.85979e-01	    3.23237e-02	    9.51337e-01	    2.97017e-02	    1.85264e-02	    1.89704e-03	    1.50258e-05	    1.26474e-03	    2.85179e-02	    3.27296e-03
    4.00905e-01	    3.23237e-02	    8.68141e-01	    2.79756e-02	    1.33475e-02	    1.70713e-03	    2.85944e-05	    1.13815e-03	    1.16408e-02	    2.56342e-03
    4.15987e-01	    3.23237e-02	    7.91220e-01	    2.63339e-02	    8.65761e-03	    1.52458e-03	    4.05307e-05	    1.01646e-03	   -3.03616e-03	    1.92330e-03
    4.31231e-01	    3.23237e-02	    7.20196e-01	    2.47696e-02	    4.44821e-03	    1.34872e-03	    5.07386e-05	    8.99243e-04	   -1.56517e-02	    1.34580e-03
    4.46646e-01	    3.23237e-02	    6.54700e-01	    2.32770e-02	    7.05011e-04	    1.17910e-03	    5.92216e-05	    7.86182e-04	   -2.63504e-02	    8.25149e-04
    4.62241e-01	    3.23237e-02	    5.94378e-01	    2.18515e-02	   -2.59081e-03	    1.01557e-03	    6.61030e-05	    6.77183e-04	   -3.52804e-02	    3.56577e-04
    4.78022e-01	    3.23237e-02	    5.38891e-01	    2.04891e-02	   -5.46150e-03	    8.58216e-04	    7.13763e-05	    5.72291e-04	   -4.25905e-02	   -6.39655e-05
    4.94000e-01	    3.23237e-02	    4.87913e-01	    1.91870e-02	   -7.93160e-03	    7.07180e-04	    7.51635e-05	    4.71605e-04	   -4.84281e-02	   -4.39797e-04
    5.10184e-01	    3.23237e-02	    4.41136e-01	    1.79426e-02	   -1.00270e-02	    5.62721e-04	    7.76049e-05	    3.75337e-04	   -5.29372e-02	   -7.73703e-04
    5.26582e-01	    3.23237e-02	    3.98266e-01	    1.67537e-02	   -1.17745e-02	    4.25143e-04	    7.88349e-05	    2.83620e-04	   -5.62572e-02	   -1.06815e-03
    5.43205e-01	    3.23237e-02	    3.59025e-01	    1.56186e-02	   -1.32012e-02	    2.94806e-04	    7.89137e-05	    1.96734e-04	   -5.85211e-02	   -1.32526e-03
    5.60063e-01	    3.23237e-02	    3.23152e-01	    1.45359e-02	   -1.43338e-02	    1.72049e-04	    7.80212e-05	    1.14916e-04	   -5.98550e-02	   -1.54699e-03
    5.77167e-01	    3.23237e-02	    2.90399e-01	    1.35044e-02	   -1.51986e-02	    5.71858e-05	    7.63010e-05	    3.83512e-05	   -6.03778e-02	   -1.73512e-03
    5.94528e-01	    3.23237e-02	    2.60534e-01	    1.25227e-02	   -1.58212e-02	   -4.94729e-05	    7.38073e-05	   -3.27426e-05	   -6.02003e-02	   -1.89147e-03
    6.12158e-01	    3.23237e-02	    2.33340e-01	    1.15901e-02	   -1.62262e-02	   -1.47751e-04	    7.06672e-05	   -9.82601e-05	   -5.94250e-02	   -2.01780e-03
