#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    2.44554e+00	    0.00000e+00	    2.20532e-06	    1.04958e-22	   -6.01231e-06	   -7.23314e-22	    1.33052e-21	   -7.12456e-22	   -4.72559e-06	   -2.67802e-22
    2.53871e+00	    0.00000e+00	    1.25836e-06	    5.82067e-23	   -3.70906e-06	   -3.68091e-22	    1.16420e-21	   -5.30947e-22	   -2.85389e-06	   -7.99640e-23
    2.63821e+00	    0.00000e+00	    6.89746e-07	    2.82512e-23	   -2.20249e-06	   -2.33354e-22	    3.74208e-22	   -2.65620e-22	   -1.65598e-06	   -7.89696e-23
    2.74473e+00	    0.00000e+00	    3.61569e-07	    1.48677e-23	   -1.25357e-06	   -1.02387e-22	    3.32629e-22	   -1.40356e-22	   -9.19258e-07	   -3.32056e-23
    2.85909e+00	    0.00000e+00	    1.80323e-07	    8.21900e-24	   -6.80446e-07	   -7.32328e-23	    5.19733e-23	   -9.23680e-23	   -4.85717e-07	   -2.15403e-23
    2.98223e+00	    0.00000e+00	    8.50530e-08	    4.23932e-24	   -3.50246e-07	   -3.76221e-23	    7.27626e-23	   -3.77522e-23	   -2.42870e-07	   -1.16277e-23
    3.11524e+00	    0.00000e+00	    3.76755e-08	    1.39338e-24	   -1.69805e-07	   -2.00599e-23	   -5.19733e-24	   -2.35772e-23	   -1.14138e-07	   -5.30514e-24
    3.25941e+00	    0.00000e+00	    1.55453e-08	    4.97248e-25	   -7.69283e-08	   -8.41512e-24	    3.89800e-24	   -1.06152e-23	   -5.00108e-08	   -2.14114e-24
    3.41626e+00	    0.00000e+00	    5.91722e-09	    2.45533e-25	   -3.22647e-08	   -3.20021e-24	    1.94900e-24	   -3.09647e-24	   -2.02373e-08	   -9.21084e-25
    3.58761e+00	    0.00000e+00	    2.05382e-09	    1.18283e-25	   -1.23874e-08	   -1.31070e-24	    1.62417e-24	   -1.57207e-24	   -7.47716e-09	   -3.87563e-25

    6.46257e-03	    3.23237e-02	    1.54107e-01	    7.98962e-04	    3.09826e-02	    4.42312e-04	   -2.15894e-04	    2.94578e-04	    1.47052e-01	    1.18037e-03
    1.93899e-02	    3.23237e-02	    1.53914e-01	    8.02933e-04	    3.09135e-02	    4.43999e-04	   -2.15169e-04	    2.95702e-04	    1.46789e-01	    1.18483e-03
    3.23237e-02	    3.23237e-02	    1.53534e-01	    8.11082e-04	    3.07755e-02	    4.47349e-04	   -2.13725e-04	    2.97934e-04	    1.46272e-01	    1.19398e-03
    4.52683e-02	    3.23237e-02	    1.52949e-01	    8.22630e-04	    3.05694e-02	    4.52320e-04	   -2.11570e-04	    3.01246e-04	    1.45479e-01	    1.20687e-03
    5.82280e-02	    3.23237e-02	    1.52181e-01	    8.38192e-04	    3.02960e-02	    4.58841e-04	   -2.08716e-04	    3.05591e-04	    1.44438e-01	    1.22417e-03
    7.12073e-02	    3.23237e-02	    1.51226e-01	    8.57399e-04	    2.99566e-02	    4.66825e-04	   -2.05182e-04	    3.10910e-04	    1.43146e-01	    1.24538e-03
    8.42105e-02	    3.23237e-02	    1.50085e-01	    8.80090e-04	    2.95528e-02	    4.76162e-04	   -2.00989e-04	    3.17131e-04	    1.41607e-01	    1.27023e-03
    9.72420e-02	    3.23237e-02	    1.48764e-01	    9.06088e-04	    2.90864e-02	    4.86724e-04	   -1.96162e-04	    3.24167e-04	    1.39829e-01	    1.29841e-03
    1.10306e-01	    3.23237e-02	    1.47265e-01	    9.35160e-04	    2.85594e-02	    4.98364e-04	   -1.90730e-04	    3.31923e-04	    1.37818e-01	    1.32956e-03
    1.23408e-01	    3.23237e-02	    1.45594e-01	    9.67074e-04	    2.79744e-02	    5.10921e-04	   -1.84727e-04	    3.40290e-04	    1.35585e-01	    1.36328e-03
    1.36552e-01	    3.23237e-02	    1.43755e-01	    1.00156e-03	    2.73338e-02	    5.24217e-04	   -1.78190e-04	    3.49150e-04	    1.33138e-01	    1.39913e-03
    1.49741e-01	    3.23237e-02	    1.41755e-01	    1.03833e-03	    2.66407e-02	    5.38063e-04	   -1.71155e-04	    3.58376e-04	    1.30487e-01	    1.43666e-03
    1.62983e-01	    3.23237e-02	    1.39598e-01	    1.07707e-03	    2.58981e-02	    5.52258e-04	   -1.63668e-04	    3.67834e-04	    1.27644e-01	    1.47537e-03
    1.76280e-01	    3.23237e-02	    1.37292e-01	    1.11746e-03	    2.51093e-02	    5.66594e-04	   -1.55770e-04	    3.77388e-04	    1.24621e-01	    1.51475e-03
    1.89637e-01	    3.23237e-02	    1.34844e-01	    1.15916e-03	    2.42779e-02	    5.80855e-04	   -1.47505e-04	    3.86893e-04	    1.21431e-01	    1.55428e-03
    2.03061e-01	    3.23237e-02	    1.32261e-01	    1.20182e-03	    2.34075e-02	    5.94826e-04	   -1.38932e-04	    3.96202e-04	    1.18086e-01	    1.59344e-03
    2.16555e-01	    3.23237e-02	    1.29550e-01	    1.24506e-03	    2.25019e-02	    6.08283e-04	   -1.30096e-04	    4.05173e-04	    1.14600e-01	    1.63168e-03
    2.30125e-01	    3.23237e-02	    1.26719e-01	    1.28852e-03	    2.15652e-02	    6.21010e-04	   -1.21048e-04	    4.13657e-04	    1.10988e-01	    1.66848e-03
    2.43776e-01	    3.23237e-02	    1.23778e-01	    1.33183e-03	    2.06014e-02	    6.32796e-04	   -1.11840e-04	    4.21514e-04	    1.07263e-01	    1.70331e-03
    2.57513e-01	    3.23237e-02	    1.20734e-01	    1.37462e-03	    1.96146e-02	    6.43426e-04	   -1.02524e-04	    4.28604e-04	    1.03442e-01	    1.73566e-03
    2.71342e-01	    3.23237e-02	    1.17596e-01	    1.41651e-03	    1.86092e-02	    6.52703e-04	   -9.31540e-05	    4.34790e-04	    9.95378e-02	    1.76507e-03
    2.85268e-01	    3.23237e-02	    1.14373e-01	    1.45713e-03	    1.75892e-02	    6.60439e-04	   -8.37872e-05	    4.39953e-04	    9.55670e-02	    1.79106e-03
    2.99297e-01	    3.23237e-02	    1.11075e-01	    1.49613e-03	    1.65591e-02	    6.66455e-04	   -7.44711e-05	    4.43968e-04	    9.15445e-02	    1.81322e-03
    3.13435e-01	    3.23237e-02	    1.07711e-01	    1.53315e-03	    1.55231e-02	    6.70593e-04	   -6.52583e-05	    4.46735e-04	    8.74852e-02	    1.83114e-03
