#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    1.39834e+00	    0.00000e+00	    3.42320e-04	    1.43897e-20	   -2.31985e-04	   -1.91975e-20	   -1.31000e-11	   -2.99048e-20	   -3.32369e-04	   -1.35813e-20
    1.43724e+00	    0.00000e+00	    2.80545e-04	    1.17542e-20	   -2.04179e-04	   -2.90231e-20	    3.66331e-13	   -3.11330e-20	   -2.88297e-04	   -1.29370e-20
    1.47762e+00	    0.00000e+00	    2.27760e-04	    8.07151e-21	   -1.77963e-04	   -2.07087e-20	    9.07988e-12	   -2.35428e-20	   -2.47402e-04	   -8.30202e-21
    1.51957e+00	    0.00000e+00	    1.83063e-04	    9.32806e-21	   -1.53533e-04	   -1.83207e-20	    4.65610e-14	   -2.25753e-20	   -2.09946e-04	   -5.96098e-21
    1.56319e+00	    0.00000e+00	    1.45570e-04	    6.18008e-21	   -1.31034e-04	   -1.13184e-20	    6.07079e-12	   -1.69643e-20	   -1.76081e-04	   -6.65497e-21
    1.60862e+00	    0.00000e+00	    1.14436e-04	    4.00485e-21	   -1.10557e-04	   -1.10138e-20	   -1.95844e-13	   -1.13047e-20	   -1.45862e-04	   -5.52603e-21
    1.65598e+00	    0.00000e+00	    8.88645e-05	    3.52537e-21	   -9.21540e-05	   -1.04688e-20	    5.15664e-12	   -1.33029e-20	   -1.19259e-04	   -5.21780e-21
    1.70541e+00	    0.00000e+00	    6.81035e-05	    3.75197e-21	   -7.58247e-05	   -8.87382e-21	   -3.76767e-12	   -1.25191e-20	   -9.61646e-05	   -4.04104e-21
    1.75707e+00	    0.00000e+00	    5.14597e-05	    2.45044e-21	   -6.15324e-05	   -7.85521e-21	    1.27784e-12	   -8.80731e-21	   -7.64066e-05	   -3.06226e-21
    1.81113e+00	    0.00000e+00	    3.82957e-05	    1.38772e-21	   -4.92000e-05	   -4.80762e-21	   -1.77168e-13	   -6.05920e-21	   -5.97594e-05	   -2.35621e-21
    1.86778e+00	    0.00000e+00	    2.80342e-05	    1.17976e-21	   -3.87174e-05	   -4.22549e-21	   -1.71483e-12	   -3.56178e-21	   -4.59573e-05	   -1.79400e-21
    1.92723e+00	    0.00000e+00	    2.01608e-05	    8.99919e-22	   -2.99509e-05	   -2.77808e-21	    7.98310e-21	   -3.45614e-21	   -3.47087e-05	   -1.41010e-21
    1.98972e+00	    0.00000e+00	    1.42222e-05	    6.86064e-22	   -2.27443e-05	   -2.71765e-21	    4.65681e-21	   -2.85744e-21	   -2.57069e-05	   -8.87127e-22
    2.05551e+00	    0.00000e+00	    9.82535e-06	    4.95243e-22	   -1.69289e-05	   -1.97009e-21	    1.99577e-21	   -2.32307e-21	   -1.86428e-05	   -8.75132e-22
    2.12489e+00	    0.00000e+00	    6.63511e-06	    3.30239e-22	   -1.23290e-05	   -1.53022e-21	    0.00000e+00	   -1.60840e-21	   -1.32146e-05	   -7.82680e-22
    2.19820e+00	    0.00000e+00	    4.37093e-06	    1.86010e-22	   -8.76859e-06	   -5.56787e-22	    1.66315e-21	   -5.87649e-22	   -9.13739e-06	   -4.05448e-22
    2.27578e+00	    0.00000e+00	    2.80219e-06	    1.22753e-22	   -6.07664e-06	   -5.52982e-22	    1.16420e-21	   -7.36843e-22	   -6.14934e-06	   -2.71068e-22
    2.35807e+00	    0.00000e+00	    1.74379e-06	    8.67490e-23	   -4.09321e-06	   -5.25966e-22	    1.66315e-22	   -5.59949e-22	   -4.01773e-06	   -1.87728e-22
    2.44554e+00	    0.00000e+00	    1.05018e-06	    4.50926e-23	   -2.67238e-06	   -2.93057e-22	    3.32629e-22	   -3.83725e-22	   -2.54111e-06	   -1.35508e-22
    2.53871e+00	    0.00000e+00	    6.09990e-07	    3.03204e-23	   -1.68559e-06	   -1.86570e-22	    1.66315e-22	   -2.28402e-22	   -1.55065e-06	   -6.72027e-23
    2.63821e+00	    0.00000e+00	    3.40402e-07	    2.29403e-23	   -1.02334e-06	   -9.60812e-23	    1.45525e-22	   -1.31776e-22	   -9.09533e-07	   -3.95394e-23
    2.74473e+00	    0.00000e+00	    1.81695e-07	    6.69445e-24	   -5.95472e-07	   -6.14355e-23	    1.97499e-22	   -6.60324e-23	   -5.10565e-07	   -2.35650e-23
    2.85909e+00	    0.00000e+00	    9.22828e-08	    3.10108e-24	   -3.30450e-07	   -4.27191e-23	    1.03947e-23	   -4.91936e-23	   -2.72906e-07	   -1.53289e-23
    2.98223e+00	    0.00000e+00	    4.43356e-08	    2.05919e-24	   -1.73893e-07	   -1.85295e-23	    4.15786e-23	   -2.34947e-23	   -1.38096e-07	   -6.24605e-24
    3.11524e+00	    0.00000e+00	    2.00077e-08	    1.00795e-24	   -8.61914e-08	   -1.11175e-23	    7.79599e-24	   -1.15163e-23	   -6.57020e-08	   -2.32401e-24
    3.25941e+00	    0.00000e+00	    8.41215e-09	    4.15869e-25	   -3.99231e-08	   -4.19771e-24	    4.54766e-24	   -5.05686e-24	   -2.91555e-08	   -1.38740e-24
    3.41626e+00	    0.00000e+00	    3.26360e-09	    1.49426e-25	   -1.71205e-08	   -1.70846e-24	    6.49666e-25	   -1.59117e-24	   -1.19535e-08	   -7.46590e-25
    3.58761e+00	    0.00000e+00	    1.15487e-09	    5.79999e-26	   -6.72154e-09	   -7.33382e-25	    1.62417e-25	   -9.16130e-25	   -4.47667e-09	   -2.59618e-25

    6.46257e-03	    3.23237e-02	    3.10285e-02	    1.32242e-07	    5.67729e-03	    6.25893e-08	   -3.44542e-05	    4.16943e-08	    2.07979e-02	    1.54788e-07
    1.93899e-02	    3.23237e-02	    3.09958e-02	    1.18893e-06	    5.66706e-03	    5.62552e-07	   -3.43644e-05	    3.74740e-07	    2.07598e-02	    1.39110e-06
    3.23237e-02	    3.23237e-02	    3.09319e-02	    3.34003e-06	    5.64663e-03	    1.55843e-06	   -3.41851e-05	    1.03813e-06	    2.06849e-02	    3.89272e-06
    4.52683e-02	    3.23237e-02	    3.08331e-02	    6.44041e-06	    5.61607e-03	    3.04208e-06	   -3.39171e-05	    2.02646e-06	    2.05699e-02	    7.51517e-06
    5.82280e-02	    3.23237e-02	    3.07034e-02	    1.06037e-05	    5.57548e-03	    5.00147e-06	   -3.35615e-05	    3.33169e-06	    2.04189e-02	    1.23462e-05
    7.12073e-02	    3.23237e-02	    3.05418e-02	    1.57607e-05	    5.52501e-03	    7.42058e-06	   -3.31200e-05	    4.94319e-06	    2.02313e-02	    1.83002e-05
    8.42105e-02	    3.23237e-02	    3.03487e-02	    2.18800e-05	    5.46481e-03	    1.02798e-05	   -3.25943e-05	    6.84781e-06	    2.00079e-02	    2.53219e-05
    9.72420e-02	    3.23237e-02	    3.01246e-02	    2.89251e-05	    5.39511e-03	    1.35555e-05	   -3.19867e-05	    9.02992e-06	    1.97494e-02	    3.33456e-05
    1.10306e-01	    3.23237e-02	    2.98700e-02	    3.68529e-05	    5.31613e-03	    1.72210e-05	   -3.12999e-05	    1.14717e-05	    1.94569e-02	    4.22961e-05
    1.23408e-01	    3.23237e-02	    2.95855e-02	    4.56144e-05	    5.22814e-03	    2.12460e-05	   -3.05370e-05	    1.41529e-05	    1.91317e-02	    5.20906e-05
    1.36552e-01	    3.23237e-02	    2.92717e-02	    5.51583e-05	    5.13144e-03	    2.55972e-05	   -2.97014e-05	    1.70516e-05	    1.87749e-02	    6.26371e-05
    1.49741e-01	    3.23237e-02	    2.89295e-02	    6.54262e-05	    5.02636e-03	    3.02390e-05	   -2.87961e-05	    2.01436e-05	    1.83880e-02	    7.38376e-05
    1.62983e-01	    3.23237e-02	    2.85595e-02	    7.63552e-05	    4.91326e-03	    3.51320e-05	   -2.78256e-05	    2.34032e-05	    1.79724e-02	    8.55871e-05
    1.76280e-01	    3.23237e-02	    2.81627e-02	    8.78781e-05	    4.79251e-03	    4.02356e-05	   -2.67938e-05	    2.68031e-05	    1.75299e-02	    9.77744e-05
    1.89637e-01	    3.23237e-02	    2.77399e-02	    9.99257e-05	    4.66454e-03	    4.55066e-05	   -2.57052e-05	    3.03147e-05	    1.70621e-02	    1.10286e-04
    2.03061e-01	    3.23237e-02	    2.72923e-02	    1.12424e-04	    4.52978e-03	    5.09009e-05	   -2.45649e-05	    3.39083e-05	    1.65709e-02	    1.23004e-04
    2.16555e-01	    3.23237e-02	    2.68208e-02	    1.25296e-04	    4.38869e-03	    5.63720e-05	   -2.33780e-05	    3.75533e-05	    1.60581e-02	    1.35807e-04
    2.30125e-01	    3.23237e-02	    2.63265e-02	    1.38462e-04	    4.24175e-03	    6.18731e-05	   -2.21495e-05	    4.12182e-05	    1.55257e-02	    1.48577e-04
    2.43776e-01	    3.23237e-02	    2.58105e-02	    1.51841e-04	    4.08945e-03	    6.73569e-05	   -2.08844e-05	    4.48716e-05	    1.49757e-02	    1.61191e-04
    2.57513e-01	    3.23237e-02	    2.52742e-02	    1.65354e-04	    3.93232e-03	    7.27752e-05	   -1.95888e-05	    4.84814e-05	    1.44103e-02	    1.73529e-04
    2.71342e-01	    3.23237e-02	    2.47187e-02	    1.78912e-04	    3.77089e-03	    7.80801e-05	   -1.82677e-05	    5.20157e-05	    1.38316e-02	    1.85475e-04
    2.85268e-01	    3.23237e-02	    2.41453e-02	    1.92435e-04	    3.60570e-03	    8.32250e-05	   -1.69278e-05	    5.54434e-05	    1.32418e-02	    1.96913e-04
    2.99297e-01	    3.23237e-02	    2.35554e-02	    2.05835e-04	    3.43734e-03	    8.81625e-05	   -1.55752e-05	    5.87333e-05	    1.26430e-02	    2.07736e-04
    3.13435e-01	    3.23237e-02	    2.29503e-02	    2.19031e-04	    3.26635e-03	    9.28476e-05	   -1.42151e-05	    6.18552e-05	    1.20374e-02	    2.17838e-04
    3.27689e-01	    3.23237e-02	    2.23315e-02	    2.31940e-04	    3.09333e-03	    9.72375e-05	   -1.28530e-05	    6.47804e-05	    1.14273e-02	    2.27123e-04
    3.42063e-01	    3.23237e-02	    2.17003e-02	    2.44480e-04	    2.91885e-03	    1.01290e-04	   -1.14965e-05	    6.74813e-05	    1.08149e-02	    2.35501e-04
    3.56565e-01	    3.23237e-02	    2.10582e-02	    2.56575e-04	    2.74351e-03	    1.04968e-04	   -1.01509e-05	    6.99317e-05	    1.02023e-02	    2.42889e-04
    3.71202e-01	    3.23237e-02	    2.04066e-02	    2.68145e-04	    2.56789e-03	    1.08233e-04	   -8.82182e-06	    7.21076e-05	    9.59175e-03	    2.49216e-04
    3.85979e-01	    3.23237e-02	    1.97472e-02	    2.79118e-04	    2.39257e-03	    1.11051e-04	   -7.51466e-06	    7.39867e-05	    8.98529e-03	    2.54420e-04
    4.00905e-01	    3.23237e-02	    1.90813e-02	    2.89426e-04	    2.21815e-03	    1.13395e-04	   -6.23586e-06	    7.55494e-05	    8.38500e-03	    2.58449e-04
    4.15987e-01	    3.23237e-02	    1.84105e-02	    2.99001e-04	    2.04520e-03	    1.15238e-04	   -4.99203e-06	    7.67783e-05	    7.79287e-03	    2.61262e-04
    4.31231e-01	    3.23237e-02	    1.77362e-02	    3.07785e-04	    1.87427e-03	    1.16557e-04	   -3.78666e-06	    7.76586e-05	    7.21084e-03	    2.62830e-04
    4.46646e-01	    3.23237e-02	    1.70601e-02	    3.15720e-04	    1.70593e-03	    1.17336e-04	   -2.62395e-06	    7.81784e-05	    6.64073e-03	    2.63135e-04
    4.62241e-01	    3.23237e-02	    1.63835e-02	    3.22755e-04	    1.54071e-03	    1.17559e-04	   -1.51162e-06	    7.83294e-05	    6.08431e-03	    2.62173e-04
    4.78022e-01	    3.23237e-02	    1.57080e-02	    3.28848e-04	    1.37914e-03	    1.17221e-04	   -4.54107e-07	    7.81052e-05	    5.54321e-03	    2.59950e-04
    4.94000e-01	    3.23237e-02	    1.50350e-02	    3.33959e-04	    1.22171e-03	    1.16315e-04	    5.47541e-07	    7.75036e-05	    5.01899e-03	    2.56487e-04
    5.10184e-01	    3.23237e-02	    1.43660e-02	    3.38054e-04	    1.06890e-03	    1.14845e-04	    1.48828e-06	    7.65259e-05	    4.51306e-03	    2.51812e-04
    5.26582e-01	    3.23237e-02	    1.37023e-02	    3.41111e-04	    9.21170e-04	    1.12816e-04	    2.36207e-06	    7.51752e-05	    4.02672e-03	    2.45969e-04
    5.43205e-01	    3.23237e-02	    1.30455e-02	    3.43108e-04	    7.78938e-04	    1.10239e-04	    3.16759e-06	    7.34604e-05	    3.56114e-03	    2.39012e-04
    5.60063e-01	    3.23237e-02	    1.23967e-02	    3.44035e-04	    6.42602e-04	    1.07131e-04	    3.90344e-06	    7.13911e-05	    3.11735e-03	    2.31004e-04
    5.77167e-01	    3.23237e-02	    1.17574e-02	    3.43890e-04	    5.12526e-04	    1.03513e-04	    4.56617e-06	    6.89827e-05	    2.69626e-03	    2.22021e-04
    5.94528e-01	    3.23237e-02	    1.11288e-02	    3.42672e-04	    3.89035e-04	    9.94115e-05	    5.15423e-06	    6.62525e-05	    2.29859e-03	    2.12146e-04
    6.12158e-01	    3.23237e-02	    1.05120e-02	    3.40391e-04	    2.72422e-04	    9.48574e-05	    5.66581e-06	    6.32203e-05	    1.92495e-03	    2.01471e-04
    6.30069e-01	    3.23237e-02	    9.90828e-03	    3.37073e-04	    1.62943e-04	    8.98868e-05	    6.10349e-06	    5.99101e-05	    1.57579e-03	    1.90094e-04
    6.48274e-01	    3.23237e-02	    9.31866e-03	    3.32736e-04	    6.08044e-05	    8.45388e-05	    6.46415e-06	    5.63487e-05	    1.25140e-03	    1.78121e-04
