#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    4.00905e-01	    3.23237e-02	    1.72382e-01	    4.58165e-03	    7.12116e-03	    7.58528e-04	    1.71367e-05	    5.05682e-04	    2.12253e-02	    1.81502e-03
    4.15987e-01	    3.23237e-02	    1.61880e-01	    4.49477e-03	    5.84397e-03	    7.11444e-04	    2.00634e-05	    4.74305e-04	    1.68662e-02	    1.66813e-03
    4.31231e-01	    3.23237e-02	    1.51744e-01	    4.39827e-03	    4.65810e-03	    6.63866e-04	    2.25332e-05	    4.42600e-04	    1.28812e-02	    1.52150e-03
    4.46646e-01	    3.23237e-02	    1.41984e-01	    4.29295e-03	    3.56211e-03	    6.16070e-04	    2.45916e-05	    4.10751e-04	    9.26055e-03	    1.37618e-03
    4.62241e-01	    3.23237e-02	    1.32609e-01	    4.17958e-03	    2.55413e-03	    5.68330e-04	    2.62662e-05	    3.78929e-04	    5.99271e-03	    1.23317e-03
    4.78022e-01	    3.23237e-02	    1.23624e-01	    4.05904e-03	    1.63190e-03	    5.20876e-04	    2.75905e-05	    3.47303e-04	    3.06439e-03	    1.09336e-03
    4.94000e-01	    3.23237e-02	    1.15032e-01	    3.93216e-03	    7.92852e-04	    4.73924e-04	    2.85903e-05	    3.16008e-04	    4.60970e-04	    9.57560e-04
    5.10184e-01	    3.23237e-02	    1.06835e-01	    3.79976e-03	    3.41771e-05	    4.27686e-04	    2.92959e-05	    2.85190e-04	   -1.83318e-03	    8.26497e-04
    5.26582e-01	    3.23237e-02	    9.90300e-02	    3.66268e-03	   -6.47107e-04	    3.82336e-04	    2.97322e-05	    2.54966e-04	   -3.83452e-03	    7.00794e-04
    5.43205e-01	    3.23237e-02	    9.16152e-02	    3.52177e-03	   -1.25416e-03	    3.38048e-04	    2.99272e-05	    2.25448e-04	   -5.55997e-03	    5.80998e-04
    5.60063e-01	    3.23237e-02	    8.45857e-02	    3.37781e-03	   -1.79025e-03	    2.94974e-04	    2.98845e-05	    1.96732e-04	   -7.02683e-03	    4.67553e-04
    5.77167e-01	    3.23237e-02	    7.79357e-02	    3.23156e-03	   -2.25873e-03	    2.53246e-04	    2.96326e-05	    1.68917e-04	   -8.25257e-03	    3.60833e-04
    5.94528e-01	    3.23237e-02	    7.16580e-02	    3.08378e-03	   -2.66302e-03	    2.12991e-04	    2.91967e-05	    1.42085e-04	   -9.25461e-03	    2.61129e-04
    6.12158e-01	    3.23237e-02	    6.57442e-02	    2.93520e-03	   -3.00656e-03	    1.74325e-04	    2.85819e-05	    1.16310e-04	   -1.00503e-02	    1.68648e-04
